URL,Issue Type,Code,Message,Context,Selector
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle3.Guideline3_2.3_2_2.H32.2,"This form does not contain a submit button, which creates issues for those who cannot submit the form using the keyboard. Submit buttons are INPUT elements with type attribute ""submit"" or ""image"", or BUTTON elements with type ""submit"" or omitted/invalid.","<form class=""md-search__form"" name=""search"">
      <input type=""text"" class...</form>",html > body > header > nav > div:nth-child(5) > div > form
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputCheckbox.Name,"This checkboxinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""md-nav__toggle md-toggle"" type=""checkbox"" id=""__toc"">",#__toc
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""md-nav__toggle md-toggle"" type=""checkbox"" id=""__toc"">",#__toc
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Fail,"This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 3:1, but text in this element has a contrast ratio of 1.71:1. Recommendation:  change background to #949494.","<a href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#"" class=""btn-sm btn disabled"">Button</a>",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(5) > div:nth-child(1) > div:nth-child(7) > div:nth-child(6) > a
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-1"" name=""__codelineno-0-1"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-1""></a>",#__codelineno-0-1
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-2"" name=""__codelineno-0-2"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-2""></a>",#__codelineno-0-2
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-3"" name=""__codelineno-0-3"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-3""></a>",#__codelineno-0-3
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-4"" name=""__codelineno-0-4"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-4""></a>",#__codelineno-0-4
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-5"" name=""__codelineno-0-5"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-5""></a>",#__codelineno-0-5
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-6"" name=""__codelineno-0-6"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-6""></a>",#__codelineno-0-6
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-7"" name=""__codelineno-0-7"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-0-7""></a>",#__codelineno-0-7
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-1"" name=""__codelineno-1-1"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-1""></a>",#__codelineno-1-1
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-2"" name=""__codelineno-1-2"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-2""></a>",#__codelineno-1-2
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-3"" name=""__codelineno-1-3"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-3""></a>",#__codelineno-1-3
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-4"" name=""__codelineno-1-4"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-4""></a>",#__codelineno-1-4
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-5"" name=""__codelineno-1-5"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-5""></a>",#__codelineno-1-5
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-6"" name=""__codelineno-1-6"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-6""></a>",#__codelineno-1-6
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-7"" name=""__codelineno-1-7"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-7""></a>",#__codelineno-1-7
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-8"" name=""__codelineno-1-8"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-8""></a>",#__codelineno-1-8
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-9"" name=""__codelineno-1-9"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-9""></a>",#__codelineno-1-9
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-10"" name=""__codelineno-1-10"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-10""></a>",#__codelineno-1-10
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-11"" name=""__codelineno-1-11"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-11""></a>",#__codelineno-1-11
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-12"" name=""__codelineno-1-12"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-12""></a>",#__codelineno-1-12
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-13"" name=""__codelineno-1-13"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-13""></a>",#__codelineno-1-13
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-14"" name=""__codelineno-1-14"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-14""></a>",#__codelineno-1-14
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-15"" name=""__codelineno-1-15"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-15""></a>",#__codelineno-1-15
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-16"" name=""__codelineno-1-16"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-16""></a>",#__codelineno-1-16
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-17"" name=""__codelineno-1-17"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-17""></a>",#__codelineno-1-17
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-18"" name=""__codelineno-1-18"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-18""></a>",#__codelineno-1-18
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-19"" name=""__codelineno-1-19"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-19""></a>",#__codelineno-1-19
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-20"" name=""__codelineno-1-20"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-20""></a>",#__codelineno-1-20
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-21"" name=""__codelineno-1-21"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-21""></a>",#__codelineno-1-21
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-22"" name=""__codelineno-1-22"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-22""></a>",#__codelineno-1-22
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-23"" name=""__codelineno-1-23"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-23""></a>",#__codelineno-1-23
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-24"" name=""__codelineno-1-24"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-24""></a>",#__codelineno-1-24
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-25"" name=""__codelineno-1-25"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-25""></a>",#__codelineno-1-25
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-26"" name=""__codelineno-1-26"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-26""></a>",#__codelineno-1-26
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-27"" name=""__codelineno-1-27"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-27""></a>",#__codelineno-1-27
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-28"" name=""__codelineno-1-28"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-28""></a>",#__codelineno-1-28
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-29"" name=""__codelineno-1-29"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-29""></a>",#__codelineno-1-29
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-30"" name=""__codelineno-1-30"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-30""></a>",#__codelineno-1-30
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-31"" name=""__codelineno-1-31"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-31""></a>",#__codelineno-1-31
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-32"" name=""__codelineno-1-32"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-32""></a>",#__codelineno-1-32
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-33"" name=""__codelineno-1-33"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-33""></a>",#__codelineno-1-33
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-34"" name=""__codelineno-1-34"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-34""></a>",#__codelineno-1-34
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-35"" name=""__codelineno-1-35"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-35""></a>",#__codelineno-1-35
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-36"" name=""__codelineno-1-36"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-36""></a>",#__codelineno-1-36
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-37"" name=""__codelineno-1-37"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-37""></a>",#__codelineno-1-37
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-38"" name=""__codelineno-1-38"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-38""></a>",#__codelineno-1-38
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-39"" name=""__codelineno-1-39"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-39""></a>",#__codelineno-1-39
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-40"" name=""__codelineno-1-40"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-40""></a>",#__codelineno-1-40
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-41"" name=""__codelineno-1-41"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-41""></a>",#__codelineno-1-41
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-42"" name=""__codelineno-1-42"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-42""></a>",#__codelineno-1-42
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-43"" name=""__codelineno-1-43"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-43""></a>",#__codelineno-1-43
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-44"" name=""__codelineno-1-44"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-44""></a>",#__codelineno-1-44
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-45"" name=""__codelineno-1-45"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-45""></a>",#__codelineno-1-45
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-46"" name=""__codelineno-1-46"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-46""></a>",#__codelineno-1-46
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-47"" name=""__codelineno-1-47"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-47""></a>",#__codelineno-1-47
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-48"" name=""__codelineno-1-48"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-48""></a>",#__codelineno-1-48
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-49"" name=""__codelineno-1-49"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-49""></a>",#__codelineno-1-49
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-50"" name=""__codelineno-1-50"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-50""></a>",#__codelineno-1-50
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-51"" name=""__codelineno-1-51"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-51""></a>",#__codelineno-1-51
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-52"" name=""__codelineno-1-52"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-52""></a>",#__codelineno-1-52
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-53"" name=""__codelineno-1-53"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-53""></a>",#__codelineno-1-53
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-54"" name=""__codelineno-1-54"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-54""></a>",#__codelineno-1-54
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-55"" name=""__codelineno-1-55"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-55""></a>",#__codelineno-1-55
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-56"" name=""__codelineno-1-56"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-56""></a>",#__codelineno-1-56
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-57"" name=""__codelineno-1-57"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-57""></a>",#__codelineno-1-57
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-58"" name=""__codelineno-1-58"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-58""></a>",#__codelineno-1-58
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-59"" name=""__codelineno-1-59"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-59""></a>",#__codelineno-1-59
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-60"" name=""__codelineno-1-60"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-60""></a>",#__codelineno-1-60
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-61"" name=""__codelineno-1-61"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-61""></a>",#__codelineno-1-61
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-62"" name=""__codelineno-1-62"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-62""></a>",#__codelineno-1-62
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-63"" name=""__codelineno-1-63"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-63""></a>",#__codelineno-1-63
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-64"" name=""__codelineno-1-64"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-64""></a>",#__codelineno-1-64
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-65"" name=""__codelineno-1-65"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-65""></a>",#__codelineno-1-65
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-66"" name=""__codelineno-1-66"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-66""></a>",#__codelineno-1-66
http://127.0.0.1:8000/internship-website-design-system/buttons,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-67"" name=""__codelineno-1-67"" href=""http://127.0.0.1:8000/internship-website-design-system/buttons/#__codelineno-1-67""></a>",#__codelineno-1-67
